center,left,right,steering,throttle,brake,speed
IMG\center_2021_03_06_17_06_36_207.jpg,IMG\left_2021_03_06_17_06_36_207.jpg,IMG\right_2021_03_06_17_06_36_207.jpg,-0.4056604,0,0,17.54203
IMG\center_2021_03_06_17_06_36_276.jpg,IMG\left_2021_03_06_17_06_36_276.jpg,IMG\right_2021_03_06_17_06_36_276.jpg,-0.4056604,0,0,17.07697
IMG\center_2021_03_06_17_06_36_344.jpg,IMG\left_2021_03_06_17_06_36_344.jpg,IMG\right_2021_03_06_17_06_36_344.jpg,-0.3962264,0.0362115,0,17.1213
IMG\center_2021_03_06_17_06_36_413.jpg,IMG\left_2021_03_06_17_06_36_413.jpg,IMG\right_2021_03_06_17_06_36_413.jpg,-0.3773585,0.2813343,0,17.00342
IMG\center_2021_03_06_17_06_36_481.jpg,IMG\left_2021_03_06_17_06_36_481.jpg,IMG\right_2021_03_06_17_06_36_481.jpg,-0.3773585,0.4524574,0,16.92462
IMG\center_2021_03_06_17_06_36_549.jpg,IMG\left_2021_03_06_17_06_36_549.jpg,IMG\right_2021_03_06_17_06_36_549.jpg,-0.3584906,0.6925969,0,17.06005
IMG\center_2021_03_06_17_06_36_619.jpg,IMG\left_2021_03_06_17_06_36_619.jpg,IMG\right_2021_03_06_17_06_36_619.jpg,-0.3207547,0.8775663,0,17.52914
IMG\center_2021_03_06_17_06_36_689.jpg,IMG\left_2021_03_06_17_06_36_689.jpg,IMG\right_2021_03_06_17_06_36_689.jpg,-0.245283,1,0,18.1221
IMG\center_2021_03_06_17_06_36_757.jpg,IMG\left_2021_03_06_17_06_36_757.jpg,IMG\right_2021_03_06_17_06_36_757.jpg,-0.1981132,0.9275627,0,18.50748
IMG\center_2021_03_06_17_06_36_825.jpg,IMG\left_2021_03_06_17_06_36_825.jpg,IMG\right_2021_03_06_17_06_36_825.jpg,-0.1415094,0.7467814,0,18.94235
IMG\center_2021_03_06_17_06_36_893.jpg,IMG\left_2021_03_06_17_06_36_893.jpg,IMG\right_2021_03_06_17_06_36_893.jpg,-0.1037736,0.51749,0,19.15709
IMG\center_2021_03_06_17_06_36_962.jpg,IMG\left_2021_03_06_17_06_36_962.jpg,IMG\right_2021_03_06_17_06_36_962.jpg,-0.06603774,0.3363983,0,18.91792
IMG\center_2021_03_06_17_06_37_029.jpg,IMG\left_2021_03_06_17_06_37_029.jpg,IMG\right_2021_03_06_17_06_37_029.jpg,-0.03773585,0.09778521,0,18.71755
IMG\center_2021_03_06_17_06_37_096.jpg,IMG\left_2021_03_06_17_06_37_096.jpg,IMG\right_2021_03_06_17_06_37_096.jpg,-0.03773585,0,0,18.5744
IMG\center_2021_03_06_17_06_37_163.jpg,IMG\left_2021_03_06_17_06_37_163.jpg,IMG\right_2021_03_06_17_06_37_163.jpg,-0.03773585,0,0,18.08204
IMG\center_2021_03_06_17_06_37_233.jpg,IMG\left_2021_03_06_17_06_37_233.jpg,IMG\right_2021_03_06_17_06_37_233.jpg,-0.03773585,0,0,17.50947
IMG\center_2021_03_06_17_06_37_302.jpg,IMG\left_2021_03_06_17_06_37_302.jpg,IMG\right_2021_03_06_17_06_37_302.jpg,-0.03773585,0,0,17.55837
IMG\center_2021_03_06_17_06_37_369.jpg,IMG\left_2021_03_06_17_06_37_369.jpg,IMG\right_2021_03_06_17_06_37_369.jpg,-0.03773585,0,0,17.00983
IMG\center_2021_03_06_17_06_37_438.jpg,IMG\left_2021_03_06_17_06_37_438.jpg,IMG\right_2021_03_06_17_06_37_438.jpg,-0.03773585,0,0,16.34136
IMG\center_2021_03_06_17_06_37_507.jpg,IMG\left_2021_03_06_17_06_37_507.jpg,IMG\right_2021_03_06_17_06_37_507.jpg,-0.03773585,0,0,15.90446
IMG\center_2021_03_06_17_06_37_574.jpg,IMG\left_2021_03_06_17_06_37_574.jpg,IMG\right_2021_03_06_17_06_37_574.jpg,-0.09433963,0,0,15.96249
IMG\center_2021_03_06_17_06_37_644.jpg,IMG\left_2021_03_06_17_06_37_644.jpg,IMG\right_2021_03_06_17_06_37_644.jpg,-0.1509434,0,0,15.00928
IMG\center_2021_03_06_17_06_37_712.jpg,IMG\left_2021_03_06_17_06_37_712.jpg,IMG\right_2021_03_06_17_06_37_712.jpg,-0.1886793,0,0,14.57469
IMG\center_2021_03_06_17_06_37_781.jpg,IMG\left_2021_03_06_17_06_37_781.jpg,IMG\right_2021_03_06_17_06_37_781.jpg,-0.245283,0,0,14.62315
IMG\center_2021_03_06_17_06_37_851.jpg,IMG\left_2021_03_06_17_06_37_851.jpg,IMG\right_2021_03_06_17_06_37_851.jpg,-0.3396226,0,0,14.12548
IMG\center_2021_03_06_17_06_37_919.jpg,IMG\left_2021_03_06_17_06_37_919.jpg,IMG\right_2021_03_06_17_06_37_919.jpg,-0.3962264,0,0,13.32041
IMG\center_2021_03_06_17_06_37_989.jpg,IMG\left_2021_03_06_17_06_37_989.jpg,IMG\right_2021_03_06_17_06_37_989.jpg,-0.4433962,0,0,12.92811
IMG\center_2021_03_06_17_06_38_056.jpg,IMG\left_2021_03_06_17_06_38_056.jpg,IMG\right_2021_03_06_17_06_38_056.jpg,-0.4622642,0,0,12.86437
IMG\center_2021_03_06_17_06_38_124.jpg,IMG\left_2021_03_06_17_06_38_124.jpg,IMG\right_2021_03_06_17_06_38_124.jpg,-0.4716981,0,0,12.33893
IMG\center_2021_03_06_17_06_38_192.jpg,IMG\left_2021_03_06_17_06_38_192.jpg,IMG\right_2021_03_06_17_06_38_192.jpg,-0.4905661,0,0,11.73862
IMG\center_2021_03_06_17_06_38_260.jpg,IMG\left_2021_03_06_17_06_38_260.jpg,IMG\right_2021_03_06_17_06_38_260.jpg,-0.5,0,0,11.71589
IMG\center_2021_03_06_17_06_38_331.jpg,IMG\left_2021_03_06_17_06_38_331.jpg,IMG\right_2021_03_06_17_06_38_331.jpg,-0.509434,0.2227674,0,11.13097
IMG\center_2021_03_06_17_06_38_401.jpg,IMG\left_2021_03_06_17_06_38_401.jpg,IMG\right_2021_03_06_17_06_38_401.jpg,-0.5188679,0.4023894,0,11.13714
IMG\center_2021_03_06_17_06_38_470.jpg,IMG\left_2021_03_06_17_06_38_470.jpg,IMG\right_2021_03_06_17_06_38_470.jpg,-0.5188679,0.4607577,0,11.19541
IMG\center_2021_03_06_17_06_38_537.jpg,IMG\left_2021_03_06_17_06_38_537.jpg,IMG\right_2021_03_06_17_06_38_537.jpg,-0.5188679,0.2794195,0,11.1254
IMG\center_2021_03_06_17_06_38_605.jpg,IMG\left_2021_03_06_17_06_38_605.jpg,IMG\right_2021_03_06_17_06_38_605.jpg,-0.509434,0.04264535,0,10.81008
IMG\center_2021_03_06_17_06_38_674.jpg,IMG\left_2021_03_06_17_06_38_674.jpg,IMG\right_2021_03_06_17_06_38_674.jpg,-0.4811321,0,0,10.47557
IMG\center_2021_03_06_17_06_38_742.jpg,IMG\left_2021_03_06_17_06_38_742.jpg,IMG\right_2021_03_06_17_06_38_742.jpg,-0.4622642,0,0,10.14591
IMG\center_2021_03_06_17_06_38_811.jpg,IMG\left_2021_03_06_17_06_38_811.jpg,IMG\right_2021_03_06_17_06_38_811.jpg,-0.4339623,0.0583236,0,9.739556
IMG\center_2021_03_06_17_06_38_879.jpg,IMG\left_2021_03_06_17_06_38_879.jpg,IMG\right_2021_03_06_17_06_38_879.jpg,-0.4245283,0.2433657,0,9.548476
IMG\center_2021_03_06_17_06_38_950.jpg,IMG\left_2021_03_06_17_06_38_950.jpg,IMG\right_2021_03_06_17_06_38_950.jpg,-0.4245283,0.4769941,0,9.498215
IMG\center_2021_03_06_17_06_39_019.jpg,IMG\left_2021_03_06_17_06_39_019.jpg,IMG\right_2021_03_06_17_06_39_019.jpg,-0.4245283,0.6618811,0,9.615234
IMG\center_2021_03_06_17_06_39_086.jpg,IMG\left_2021_03_06_17_06_39_086.jpg,IMG\right_2021_03_06_17_06_39_086.jpg,-0.4150943,0.8968756,0,9.98685
IMG\center_2021_03_06_17_06_39_154.jpg,IMG\left_2021_03_06_17_06_39_154.jpg,IMG\right_2021_03_06_17_06_39_154.jpg,-0.4056604,1,0,10.39353
IMG\center_2021_03_06_17_06_39_224.jpg,IMG\left_2021_03_06_17_06_39_224.jpg,IMG\right_2021_03_06_17_06_39_224.jpg,-0.3679245,1,0,10.80447
IMG\center_2021_03_06_17_06_39_292.jpg,IMG\left_2021_03_06_17_06_39_292.jpg,IMG\right_2021_03_06_17_06_39_292.jpg,-0.1603774,1,0,11.34741
IMG\center_2021_03_06_17_06_39_362.jpg,IMG\left_2021_03_06_17_06_39_362.jpg,IMG\right_2021_03_06_17_06_39_362.jpg,-0.1226415,1,0,11.85198
IMG\center_2021_03_06_17_06_39_431.jpg,IMG\left_2021_03_06_17_06_39_431.jpg,IMG\right_2021_03_06_17_06_39_431.jpg,-0.09433963,1,0,12.27455
IMG\center_2021_03_06_17_06_39_501.jpg,IMG\left_2021_03_06_17_06_39_501.jpg,IMG\right_2021_03_06_17_06_39_501.jpg,-0.09433963,0.8643511,0,12.67612
IMG\center_2021_03_06_17_06_39_569.jpg,IMG\left_2021_03_06_17_06_39_569.jpg,IMG\right_2021_03_06_17_06_39_569.jpg,-0.09433963,0.6228166,0,12.90663
IMG\center_2021_03_06_17_06_39_637.jpg,IMG\left_2021_03_06_17_06_39_637.jpg,IMG\right_2021_03_06_17_06_39_637.jpg,-0.09433963,0.444235,0,13.18485
IMG\center_2021_03_06_17_06_39_706.jpg,IMG\left_2021_03_06_17_06_39_706.jpg,IMG\right_2021_03_06_17_06_39_706.jpg,-0.09433963,0.2107259,0,13.16347
IMG\center_2021_03_06_17_06_39_775.jpg,IMG\left_2021_03_06_17_06_39_775.jpg,IMG\right_2021_03_06_17_06_39_775.jpg,-0.09433963,0.02767457,0,12.47121
IMG\center_2021_03_06_17_06_39_843.jpg,IMG\left_2021_03_06_17_06_39_843.jpg,IMG\right_2021_03_06_17_06_39_843.jpg,-0.09433963,0,0,12.68001
IMG\center_2021_03_06_17_06_39_912.jpg,IMG\left_2021_03_06_17_06_39_912.jpg,IMG\right_2021_03_06_17_06_39_912.jpg,-0.09433963,0,0,12.26234
IMG\center_2021_03_06_17_06_39_980.jpg,IMG\left_2021_03_06_17_06_39_980.jpg,IMG\right_2021_03_06_17_06_39_980.jpg,-0.09433963,0,0,11.49229
IMG\center_2021_03_06_17_06_40_048.jpg,IMG\left_2021_03_06_17_06_40_048.jpg,IMG\right_2021_03_06_17_06_40_048.jpg,-0.09433963,0,0,11.27979
IMG\center_2021_03_06_17_06_40_116.jpg,IMG\left_2021_03_06_17_06_40_116.jpg,IMG\right_2021_03_06_17_06_40_116.jpg,-0.09433963,0,0,11.2083
IMG\center_2021_03_06_17_06_40_186.jpg,IMG\left_2021_03_06_17_06_40_186.jpg,IMG\right_2021_03_06_17_06_40_186.jpg,-0.09433963,0,0,10.89526
IMG\center_2021_03_06_17_06_40_253.jpg,IMG\left_2021_03_06_17_06_40_253.jpg,IMG\right_2021_03_06_17_06_40_253.jpg,-0.09433963,0,0,10.66421
IMG\center_2021_03_06_17_06_40_321.jpg,IMG\left_2021_03_06_17_06_40_321.jpg,IMG\right_2021_03_06_17_06_40_321.jpg,-0.09433963,0,0,10.43464
IMG\center_2021_03_06_17_06_40_390.jpg,IMG\left_2021_03_06_17_06_40_390.jpg,IMG\right_2021_03_06_17_06_40_390.jpg,-0.09433963,0,0,10.13053
IMG\center_2021_03_06_17_06_40_458.jpg,IMG\left_2021_03_06_17_06_40_458.jpg,IMG\right_2021_03_06_17_06_40_458.jpg,-0.09433963,0,0,9.911887
IMG\center_2021_03_06_17_06_40_529.jpg,IMG\left_2021_03_06_17_06_40_529.jpg,IMG\right_2021_03_06_17_06_40_529.jpg,-0.1792453,0,0,9.632913
IMG\center_2021_03_06_17_06_40_597.jpg,IMG\left_2021_03_06_17_06_40_597.jpg,IMG\right_2021_03_06_17_06_40_597.jpg,-0.2735849,0,0,9.415318
IMG\center_2021_03_06_17_06_40_665.jpg,IMG\left_2021_03_06_17_06_40_665.jpg,IMG\right_2021_03_06_17_06_40_665.jpg,-0.3113208,0,0,9.211059
IMG\center_2021_03_06_17_06_40_733.jpg,IMG\left_2021_03_06_17_06_40_733.jpg,IMG\right_2021_03_06_17_06_40_733.jpg,-0.3962264,0,0,8.940737
IMG\center_2021_03_06_17_06_40_801.jpg,IMG\left_2021_03_06_17_06_40_801.jpg,IMG\right_2021_03_06_17_06_40_801.jpg,-0.4339623,0,0,8.752272
IMG\center_2021_03_06_17_06_40_871.jpg,IMG\left_2021_03_06_17_06_40_871.jpg,IMG\right_2021_03_06_17_06_40_871.jpg,-0.4339623,0,0,8.530912
IMG\center_2021_03_06_17_06_40_939.jpg,IMG\left_2021_03_06_17_06_40_939.jpg,IMG\right_2021_03_06_17_06_40_939.jpg,-0.4339623,0.0839988,0,8.402527
IMG\center_2021_03_06_17_06_41_009.jpg,IMG\left_2021_03_06_17_06_41_009.jpg,IMG\right_2021_03_06_17_06_41_009.jpg,-0.4339623,0.3304317,0,8.414013
IMG\center_2021_03_06_17_06_41_076.jpg,IMG\left_2021_03_06_17_06_41_076.jpg,IMG\right_2021_03_06_17_06_41_076.jpg,-0.4339623,0.5085546,0,8.578102
IMG\center_2021_03_06_17_06_41_144.jpg,IMG\left_2021_03_06_17_06_41_144.jpg,IMG\right_2021_03_06_17_06_41_144.jpg,-0.4339623,0.6895807,0,8.871519
IMG\center_2021_03_06_17_06_41_211.jpg,IMG\left_2021_03_06_17_06_41_211.jpg,IMG\right_2021_03_06_17_06_41_211.jpg,-0.4339623,0.9249095,0,9.467011
IMG\center_2021_03_06_17_06_41_280.jpg,IMG\left_2021_03_06_17_06_41_280.jpg,IMG\right_2021_03_06_17_06_41_280.jpg,-0.4339623,1,0,10.03232
IMG\center_2021_03_06_17_06_41_350.jpg,IMG\left_2021_03_06_17_06_41_350.jpg,IMG\right_2021_03_06_17_06_41_350.jpg,-0.4339623,1,0,10.79278
IMG\center_2021_03_06_17_06_41_419.jpg,IMG\left_2021_03_06_17_06_41_419.jpg,IMG\right_2021_03_06_17_06_41_419.jpg,-0.4339623,1,0,11.35518
IMG\center_2021_03_06_17_06_41_488.jpg,IMG\left_2021_03_06_17_06_41_488.jpg,IMG\right_2021_03_06_17_06_41_488.jpg,-0.4339623,1,0,11.93564
IMG\center_2021_03_06_17_06_41_555.jpg,IMG\left_2021_03_06_17_06_41_555.jpg,IMG\right_2021_03_06_17_06_41_555.jpg,-0.4056604,1,0,12.6839
IMG\center_2021_03_06_17_06_41_624.jpg,IMG\left_2021_03_06_17_06_41_624.jpg,IMG\right_2021_03_06_17_06_41_624.jpg,-0.3301887,1,0,13.41366
IMG\center_2021_03_06_17_06_41_695.jpg,IMG\left_2021_03_06_17_06_41_695.jpg,IMG\right_2021_03_06_17_06_41_695.jpg,-0.2641509,0.8508265,0,14.21212
IMG\center_2021_03_06_17_06_41_764.jpg,IMG\left_2021_03_06_17_06_41_764.jpg,IMG\right_2021_03_06_17_06_41_764.jpg,-0.245283,0.6654164,0,14.48764
IMG\center_2021_03_06_17_06_41_834.jpg,IMG\left_2021_03_06_17_06_41_834.jpg,IMG\right_2021_03_06_17_06_41_834.jpg,-0.245283,0.43133,0,14.7102
IMG\center_2021_03_06_17_06_41_903.jpg,IMG\left_2021_03_06_17_06_41_903.jpg,IMG\right_2021_03_06_17_06_41_903.jpg,-0.254717,0.2498535,0,15.2687
IMG\center_2021_03_06_17_06_41_972.jpg,IMG\left_2021_03_06_17_06_41_972.jpg,IMG\right_2021_03_06_17_06_41_972.jpg,-0.3018868,0.005488811,0,15.1606
IMG\center_2021_03_06_17_06_42_042.jpg,IMG\left_2021_03_06_17_06_42_042.jpg,IMG\right_2021_03_06_17_06_42_042.jpg,-0.3018868,0,0,14.70206
IMG\center_2021_03_06_17_06_42_111.jpg,IMG\left_2021_03_06_17_06_42_111.jpg,IMG\right_2021_03_06_17_06_42_111.jpg,-0.3018868,0,0,14.51343
IMG\center_2021_03_06_17_06_42_178.jpg,IMG\left_2021_03_06_17_06_42_178.jpg,IMG\right_2021_03_06_17_06_42_178.jpg,-0.2924528,0,0,14.93087
IMG\center_2021_03_06_17_06_42_248.jpg,IMG\left_2021_03_06_17_06_42_248.jpg,IMG\right_2021_03_06_17_06_42_248.jpg,-0.245283,0,0,14.81732
IMG\center_2021_03_06_17_06_42_316.jpg,IMG\left_2021_03_06_17_06_42_316.jpg,IMG\right_2021_03_06_17_06_42_316.jpg,-0.1603774,0,0,14.18853
IMG\center_2021_03_06_17_06_42_385.jpg,IMG\left_2021_03_06_17_06_42_385.jpg,IMG\right_2021_03_06_17_06_42_385.jpg,-0.0754717,0,0,14.64962
IMG\center_2021_03_06_17_06_42_452.jpg,IMG\left_2021_03_06_17_06_42_452.jpg,IMG\right_2021_03_06_17_06_42_452.jpg,-0.009433962,0,0,14.53766
IMG\center_2021_03_06_17_06_42_518.jpg,IMG\left_2021_03_06_17_06_42_518.jpg,IMG\right_2021_03_06_17_06_42_518.jpg,0.009433962,0,0,13.95027
IMG\center_2021_03_06_17_06_42_589.jpg,IMG\left_2021_03_06_17_06_42_589.jpg,IMG\right_2021_03_06_17_06_42_589.jpg,0.06603774,0,0,13.80401
IMG\center_2021_03_06_17_06_42_659.jpg,IMG\left_2021_03_06_17_06_42_659.jpg,IMG\right_2021_03_06_17_06_42_659.jpg,0.0754717,0,0,14.26269
IMG\center_2021_03_06_17_06_42_727.jpg,IMG\left_2021_03_06_17_06_42_727.jpg,IMG\right_2021_03_06_17_06_42_727.jpg,0.09433963,0.2012862,0,14.16565
IMG\center_2021_03_06_17_06_42_796.jpg,IMG\left_2021_03_06_17_06_42_796.jpg,IMG\right_2021_03_06_17_06_42_796.jpg,0.09433963,0.3834936,0,13.7957
IMG\center_2021_03_06_17_06_42_865.jpg,IMG\left_2021_03_06_17_06_42_865.jpg,IMG\right_2021_03_06_17_06_42_865.jpg,0.09433963,0.5680161,0,14.48971
IMG\center_2021_03_06_17_06_42_935.jpg,IMG\left_2021_03_06_17_06_42_935.jpg,IMG\right_2021_03_06_17_06_42_935.jpg,0.09433963,0.8034593,0,14.84406
IMG\center_2021_03_06_17_06_43_003.jpg,IMG\left_2021_03_06_17_06_43_003.jpg,IMG\right_2021_03_06_17_06_43_003.jpg,0.09433963,0.9854602,0,15.5017
IMG\center_2021_03_06_17_06_43_073.jpg,IMG\left_2021_03_06_17_06_43_073.jpg,IMG\right_2021_03_06_17_06_43_073.jpg,0.09433963,0.9024475,0,16.36485
IMG\center_2021_03_06_17_06_43_141.jpg,IMG\left_2021_03_06_17_06_43_141.jpg,IMG\right_2021_03_06_17_06_43_141.jpg,0.09433963,0.7229297,0,16.68341
IMG\center_2021_03_06_17_06_43_210.jpg,IMG\left_2021_03_06_17_06_43_210.jpg,IMG\right_2021_03_06_17_06_43_210.jpg,0.09433963,0.4906661,0,17.08911
IMG\center_2021_03_06_17_06_43_276.jpg,IMG\left_2021_03_06_17_06_43_276.jpg,IMG\right_2021_03_06_17_06_43_276.jpg,0.08490566,0.3017045,0,17.55808
IMG\center_2021_03_06_17_06_43_346.jpg,IMG\left_2021_03_06_17_06_43_346.jpg,IMG\right_2021_03_06_17_06_43_346.jpg,-0.1226415,0.06835247,0,17.61256
IMG\center_2021_03_06_17_06_43_413.jpg,IMG\left_2021_03_06_17_06_43_413.jpg,IMG\right_2021_03_06_17_06_43_413.jpg,-0.2641509,0,0,17.05014
IMG\center_2021_03_06_17_06_43_484.jpg,IMG\left_2021_03_06_17_06_43_484.jpg,IMG\right_2021_03_06_17_06_43_484.jpg,-0.3207547,0,0,17.40228
IMG\center_2021_03_06_17_06_43_554.jpg,IMG\left_2021_03_06_17_06_43_554.jpg,IMG\right_2021_03_06_17_06_43_554.jpg,-0.3773585,0,0,17.23388
IMG\center_2021_03_06_17_06_43_624.jpg,IMG\left_2021_03_06_17_06_43_624.jpg,IMG\right_2021_03_06_17_06_43_624.jpg,-0.4245283,0,0,16.57871
IMG\center_2021_03_06_17_06_43_691.jpg,IMG\left_2021_03_06_17_06_43_691.jpg,IMG\right_2021_03_06_17_06_43_691.jpg,-0.4245283,0,0,16.41618
IMG\center_2021_03_06_17_06_43_760.jpg,IMG\left_2021_03_06_17_06_43_760.jpg,IMG\right_2021_03_06_17_06_43_760.jpg,-0.4245283,0,0,16.84868
IMG\center_2021_03_06_17_06_43_830.jpg,IMG\left_2021_03_06_17_06_43_830.jpg,IMG\right_2021_03_06_17_06_43_830.jpg,-0.4245283,0,0,16.71361
IMG\center_2021_03_06_17_06_43_899.jpg,IMG\left_2021_03_06_17_06_43_899.jpg,IMG\right_2021_03_06_17_06_43_899.jpg,-0.4245283,0,0,16.08684
IMG\center_2021_03_06_17_06_43_969.jpg,IMG\left_2021_03_06_17_06_43_969.jpg,IMG\right_2021_03_06_17_06_43_969.jpg,-0.4245283,0,0,15.9519
IMG\center_2021_03_06_17_06_44_038.jpg,IMG\left_2021_03_06_17_06_44_038.jpg,IMG\right_2021_03_06_17_06_44_038.jpg,-0.4339623,0,0,16.37729
IMG\center_2021_03_06_17_06_44_108.jpg,IMG\left_2021_03_06_17_06_44_108.jpg,IMG\right_2021_03_06_17_06_44_108.jpg,-0.4339623,0,0,16.24461
IMG\center_2021_03_06_17_06_44_179.jpg,IMG\left_2021_03_06_17_06_44_179.jpg,IMG\right_2021_03_06_17_06_44_179.jpg,-0.4339623,0,0,15.61989
IMG\center_2021_03_06_17_06_44_246.jpg,IMG\left_2021_03_06_17_06_44_246.jpg,IMG\right_2021_03_06_17_06_44_246.jpg,-0.3113208,0,0,15.4986
IMG\center_2021_03_06_17_06_44_315.jpg,IMG\left_2021_03_06_17_06_44_315.jpg,IMG\right_2021_03_06_17_06_44_315.jpg,-0.2641509,0,0,15.94047
IMG\center_2021_03_06_17_06_44_382.jpg,IMG\left_2021_03_06_17_06_44_382.jpg,IMG\right_2021_03_06_17_06_44_382.jpg,-0.1981132,0,0,15.32531
IMG\center_2021_03_06_17_06_44_450.jpg,IMG\left_2021_03_06_17_06_44_450.jpg,IMG\right_2021_03_06_17_06_44_450.jpg,-0.1981132,0,0,15.20393
IMG\center_2021_03_06_17_06_44_518.jpg,IMG\left_2021_03_06_17_06_44_518.jpg,IMG\right_2021_03_06_17_06_44_518.jpg,-0.1981132,0,0,15.64542
IMG\center_2021_03_06_17_06_44_587.jpg,IMG\left_2021_03_06_17_06_44_587.jpg,IMG\right_2021_03_06_17_06_44_587.jpg,-0.1603774,0,0,15.52723
IMG\center_2021_03_06_17_06_44_656.jpg,IMG\left_2021_03_06_17_06_44_656.jpg,IMG\right_2021_03_06_17_06_44_656.jpg,-0.1509434,0,0,14.90319
IMG\center_2021_03_06_17_06_44_724.jpg,IMG\left_2021_03_06_17_06_44_724.jpg,IMG\right_2021_03_06_17_06_44_724.jpg,-0.1509434,0,0,15.35027
IMG\center_2021_03_06_17_06_44_792.jpg,IMG\left_2021_03_06_17_06_44_792.jpg,IMG\right_2021_03_06_17_06_44_792.jpg,-0.1509434,0,0,15.2322
IMG\center_2021_03_06_17_06_44_861.jpg,IMG\left_2021_03_06_17_06_44_861.jpg,IMG\right_2021_03_06_17_06_44_861.jpg,-0.1698113,0,0,14.63958
IMG\center_2021_03_06_17_06_44_932.jpg,IMG\left_2021_03_06_17_06_44_932.jpg,IMG\right_2021_03_06_17_06_44_932.jpg,-0.254717,0,0,14.51365
IMG\center_2021_03_06_17_06_45_001.jpg,IMG\left_2021_03_06_17_06_45_001.jpg,IMG\right_2021_03_06_17_06_45_001.jpg,-0.254717,0,0,14.92583
IMG\center_2021_03_06_17_06_45_070.jpg,IMG\left_2021_03_06_17_06_45_070.jpg,IMG\right_2021_03_06_17_06_45_070.jpg,-0.254717,0,0,14.80176
IMG\center_2021_03_06_17_06_45_141.jpg,IMG\left_2021_03_06_17_06_45_141.jpg,IMG\right_2021_03_06_17_06_45_141.jpg,-0.2735849,0,0,14.19354
IMG\center_2021_03_06_17_06_45_207.jpg,IMG\left_2021_03_06_17_06_45_207.jpg,IMG\right_2021_03_06_17_06_45_207.jpg,-0.3584906,0,0,14.0377
IMG\center_2021_03_06_17_06_45_275.jpg,IMG\left_2021_03_06_17_06_45_275.jpg,IMG\right_2021_03_06_17_06_45_275.jpg,-0.4150943,0,0,14.4747
IMG\center_2021_03_06_17_06_45_344.jpg,IMG\left_2021_03_06_17_06_45_344.jpg,IMG\right_2021_03_06_17_06_45_344.jpg,-0.4622642,0,0,13.85405
IMG\center_2021_03_06_17_06_45_411.jpg,IMG\left_2021_03_06_17_06_45_411.jpg,IMG\right_2021_03_06_17_06_45_411.jpg,-0.4905661,0,0,13.6699
IMG\center_2021_03_06_17_06_45_482.jpg,IMG\left_2021_03_06_17_06_45_482.jpg,IMG\right_2021_03_06_17_06_45_482.jpg,-0.4905661,0,0,14.11255
IMG\center_2021_03_06_17_06_45_553.jpg,IMG\left_2021_03_06_17_06_45_553.jpg,IMG\right_2021_03_06_17_06_45_553.jpg,-0.4905661,0,0,13.98959
IMG\center_2021_03_06_17_06_45_620.jpg,IMG\left_2021_03_06_17_06_45_620.jpg,IMG\right_2021_03_06_17_06_45_620.jpg,-0.4905661,0,0,13.36752
IMG\center_2021_03_06_17_06_45_687.jpg,IMG\left_2021_03_06_17_06_45_687.jpg,IMG\right_2021_03_06_17_06_45_687.jpg,-0.4622642,0,0,13.25741
IMG\center_2021_03_06_17_06_45_755.jpg,IMG\left_2021_03_06_17_06_45_755.jpg,IMG\right_2021_03_06_17_06_45_755.jpg,-0.4339623,0,0,13.71246
IMG\center_2021_03_06_17_06_45_822.jpg,IMG\left_2021_03_06_17_06_45_822.jpg,IMG\right_2021_03_06_17_06_45_822.jpg,-0.3773585,0,0,13.10936
IMG\center_2021_03_06_17_06_45_889.jpg,IMG\left_2021_03_06_17_06_45_889.jpg,IMG\right_2021_03_06_17_06_45_889.jpg,-0.2641509,0,0,13.01826
IMG\center_2021_03_06_17_06_45_956.jpg,IMG\left_2021_03_06_17_06_45_956.jpg,IMG\right_2021_03_06_17_06_45_956.jpg,-0.2075472,0,0,13.47487
IMG\center_2021_03_06_17_06_46_028.jpg,IMG\left_2021_03_06_17_06_46_028.jpg,IMG\right_2021_03_06_17_06_46_028.jpg,-0.1886793,0,0,13.36119
IMG\center_2021_03_06_17_06_46_099.jpg,IMG\left_2021_03_06_17_06_46_099.jpg,IMG\right_2021_03_06_17_06_46_099.jpg,-0.1886793,0,0,12.78863
IMG\center_2021_03_06_17_06_46_168.jpg,IMG\left_2021_03_06_17_06_46_168.jpg,IMG\right_2021_03_06_17_06_46_168.jpg,-0.1886793,0,0,12.5949
IMG\center_2021_03_06_17_06_46_235.jpg,IMG\left_2021_03_06_17_06_46_235.jpg,IMG\right_2021_03_06_17_06_46_235.jpg,-0.1886793,0,0,13.07279
IMG\center_2021_03_06_17_06_46_306.jpg,IMG\left_2021_03_06_17_06_46_306.jpg,IMG\right_2021_03_06_17_06_46_306.jpg,-0.1886793,0,0,12.96669
IMG\center_2021_03_06_17_06_46_375.jpg,IMG\left_2021_03_06_17_06_46_375.jpg,IMG\right_2021_03_06_17_06_46_375.jpg,-0.1886793,0,0,12.33086
IMG\center_2021_03_06_17_06_46_446.jpg,IMG\left_2021_03_06_17_06_46_446.jpg,IMG\right_2021_03_06_17_06_46_446.jpg,-0.1886793,0,0,12.22653
IMG\center_2021_03_06_17_06_46_516.jpg,IMG\left_2021_03_06_17_06_46_516.jpg,IMG\right_2021_03_06_17_06_46_516.jpg,-0.1886793,0,0,12.70347
