center,left,right,steering,throttle,brake,speed
IMG\center_2021_03_12_13_00_30_018.jpg,IMG\left_2021_03_12_13_00_30_018.jpg,IMG\right_2021_03_12_13_00_30_018.jpg,-0.1015038,0,0,22.27738
IMG\center_2021_03_12_13_00_30_087.jpg,IMG\left_2021_03_12_13_00_30_087.jpg,IMG\right_2021_03_12_13_00_30_087.jpg,-0.1015038,0,0,22.09693
IMG\center_2021_03_12_13_00_30_155.jpg,IMG\left_2021_03_12_13_00_30_155.jpg,IMG\right_2021_03_12_13_00_30_155.jpg,-0.1015038,0,0,21.9629
IMG\center_2021_03_12_13_00_30_225.jpg,IMG\left_2021_03_12_13_00_30_225.jpg,IMG\right_2021_03_12_13_00_30_225.jpg,-0.1015038,0,0,21.78571
IMG\center_2021_03_12_13_00_30_294.jpg,IMG\left_2021_03_12_13_00_30_294.jpg,IMG\right_2021_03_12_13_00_30_294.jpg,-0.1015038,0,0,21.65389
IMG\center_2021_03_12_13_00_30_362.jpg,IMG\left_2021_03_12_13_00_30_362.jpg,IMG\right_2021_03_12_13_00_30_362.jpg,-0.1090226,0,0,21.47895
IMG\center_2021_03_12_13_00_30_430.jpg,IMG\left_2021_03_12_13_00_30_430.jpg,IMG\right_2021_03_12_13_00_30_430.jpg,-0.1240602,0,0,21.34817
IMG\center_2021_03_12_13_00_30_497.jpg,IMG\left_2021_03_12_13_00_30_497.jpg,IMG\right_2021_03_12_13_00_30_497.jpg,-0.1390978,0,0,21.21691
IMG\center_2021_03_12_13_00_30_565.jpg,IMG\left_2021_03_12_13_00_30_565.jpg,IMG\right_2021_03_12_13_00_30_565.jpg,-0.1541353,0,0,21.04303
IMG\center_2021_03_12_13_00_30_633.jpg,IMG\left_2021_03_12_13_00_30_633.jpg,IMG\right_2021_03_12_13_00_30_633.jpg,-0.1654135,0,0,20.91312
IMG\center_2021_03_12_13_00_30_701.jpg,IMG\left_2021_03_12_13_00_30_701.jpg,IMG\right_2021_03_12_13_00_30_701.jpg,-0.1766917,0,0,20.74095
IMG\center_2021_03_12_13_00_30_772.jpg,IMG\left_2021_03_12_13_00_30_772.jpg,IMG\right_2021_03_12_13_00_30_772.jpg,-0.1879699,0,0,20.61191
IMG\center_2021_03_12_13_00_30_842.jpg,IMG\left_2021_03_12_13_00_30_842.jpg,IMG\right_2021_03_12_13_00_30_842.jpg,-0.1917293,0,0,20.44207
IMG\center_2021_03_12_13_00_30_911.jpg,IMG\left_2021_03_12_13_00_30_911.jpg,IMG\right_2021_03_12_13_00_30_911.jpg,-0.1917293,0,0,20.31638
IMG\center_2021_03_12_13_00_30_980.jpg,IMG\left_2021_03_12_13_00_30_980.jpg,IMG\right_2021_03_12_13_00_30_980.jpg,-0.1917293,0,0,20.15044
IMG\center_2021_03_12_13_00_31_051.jpg,IMG\left_2021_03_12_13_00_31_051.jpg,IMG\right_2021_03_12_13_00_31_051.jpg,-0.1917293,0,0,20.02699
IMG\center_2021_03_12_13_00_31_122.jpg,IMG\left_2021_03_12_13_00_31_122.jpg,IMG\right_2021_03_12_13_00_31_122.jpg,-0.1917293,0,0,19.86459
IMG\center_2021_03_12_13_00_31_194.jpg,IMG\left_2021_03_12_13_00_31_194.jpg,IMG\right_2021_03_12_13_00_31_194.jpg,-0.1879699,0,0,19.74397
IMG\center_2021_03_12_13_00_31_265.jpg,IMG\left_2021_03_12_13_00_31_265.jpg,IMG\right_2021_03_12_13_00_31_265.jpg,-0.1879699,0,0,19.58388
IMG\center_2021_03_12_13_00_31_335.jpg,IMG\left_2021_03_12_13_00_31_335.jpg,IMG\right_2021_03_12_13_00_31_335.jpg,-0.1879699,0,0,19.46445
IMG\center_2021_03_12_13_00_31_405.jpg,IMG\left_2021_03_12_13_00_31_405.jpg,IMG\right_2021_03_12_13_00_31_405.jpg,-0.1879699,0,0,19.30623
IMG\center_2021_03_12_13_00_31_477.jpg,IMG\left_2021_03_12_13_00_31_477.jpg,IMG\right_2021_03_12_13_00_31_477.jpg,-0.1842105,0,0,19.18864
IMG\center_2021_03_12_13_00_31_545.jpg,IMG\left_2021_03_12_13_00_31_545.jpg,IMG\right_2021_03_12_13_00_31_545.jpg,-0.1842105,0,0,19.03306
IMG\center_2021_03_12_13_00_31_612.jpg,IMG\left_2021_03_12_13_00_31_612.jpg,IMG\right_2021_03_12_13_00_31_612.jpg,-0.1842105,0,0,18.9181
IMG\center_2021_03_12_13_00_31_682.jpg,IMG\left_2021_03_12_13_00_31_682.jpg,IMG\right_2021_03_12_13_00_31_682.jpg,-0.1842105,0,0,18.76576
IMG\center_2021_03_12_13_00_31_751.jpg,IMG\left_2021_03_12_13_00_31_751.jpg,IMG\right_2021_03_12_13_00_31_751.jpg,-0.1842105,0,0,18.64975
IMG\center_2021_03_12_13_00_31_819.jpg,IMG\left_2021_03_12_13_00_31_819.jpg,IMG\right_2021_03_12_13_00_31_819.jpg,-0.1842105,0,0,18.49627
IMG\center_2021_03_12_13_00_31_888.jpg,IMG\left_2021_03_12_13_00_31_888.jpg,IMG\right_2021_03_12_13_00_31_888.jpg,-0.1842105,0,0,18.39604
IMG\center_2021_03_12_13_00_31_956.jpg,IMG\left_2021_03_12_13_00_31_956.jpg,IMG\right_2021_03_12_13_00_31_956.jpg,-0.1842105,0,0,18.24586
IMG\center_2021_03_12_13_00_32_024.jpg,IMG\left_2021_03_12_13_00_32_024.jpg,IMG\right_2021_03_12_13_00_32_024.jpg,-0.1842105,0,0,18.02091
IMG\center_2021_03_12_13_00_32_096.jpg,IMG\left_2021_03_12_13_00_32_096.jpg,IMG\right_2021_03_12_13_00_32_096.jpg,-0.1842105,0,0,18.1196
IMG\center_2021_03_12_13_00_32_169.jpg,IMG\left_2021_03_12_13_00_32_169.jpg,IMG\right_2021_03_12_13_00_32_169.jpg,-0.1842105,0,0,18.04827
IMG\center_2021_03_12_13_00_32_236.jpg,IMG\left_2021_03_12_13_00_32_236.jpg,IMG\right_2021_03_12_13_00_32_236.jpg,-0.1842105,0,0,17.49352
IMG\center_2021_03_12_13_00_32_305.jpg,IMG\left_2021_03_12_13_00_32_305.jpg,IMG\right_2021_03_12_13_00_32_305.jpg,-0.1842105,0,0,17.32471
IMG\center_2021_03_12_13_00_32_373.jpg,IMG\left_2021_03_12_13_00_32_373.jpg,IMG\right_2021_03_12_13_00_32_373.jpg,-0.1842105,0,0,17.73162
IMG\center_2021_03_12_13_00_32_443.jpg,IMG\left_2021_03_12_13_00_32_443.jpg,IMG\right_2021_03_12_13_00_32_443.jpg,-0.1954887,0,0,17.59042
IMG\center_2021_03_12_13_00_32_513.jpg,IMG\left_2021_03_12_13_00_32_513.jpg,IMG\right_2021_03_12_13_00_32_513.jpg,-0.2067669,0,0,16.95635
IMG\center_2021_03_12_13_00_32_583.jpg,IMG\left_2021_03_12_13_00_32_583.jpg,IMG\right_2021_03_12_13_00_32_583.jpg,-0.2142857,0,0,16.81087
IMG\center_2021_03_12_13_00_32_653.jpg,IMG\left_2021_03_12_13_00_32_653.jpg,IMG\right_2021_03_12_13_00_32_653.jpg,-0.2142857,0,0,17.23949
IMG\center_2021_03_12_13_00_32_726.jpg,IMG\left_2021_03_12_13_00_32_726.jpg,IMG\right_2021_03_12_13_00_32_726.jpg,-0.2142857,0.0782283,0,17.10611
IMG\center_2021_03_12_13_00_32_793.jpg,IMG\left_2021_03_12_13_00_32_793.jpg,IMG\right_2021_03_12_13_00_32_793.jpg,-0.2218045,0.2566947,0,16.61507
IMG\center_2021_03_12_13_00_32_862.jpg,IMG\left_2021_03_12_13_00_32_862.jpg,IMG\right_2021_03_12_13_00_32_862.jpg,-0.2330827,0.504783,0,16.91168
IMG\center_2021_03_12_13_00_32_933.jpg,IMG\left_2021_03_12_13_00_32_933.jpg,IMG\right_2021_03_12_13_00_32_933.jpg,-0.2406015,0.5248507,0,17.59492
IMG\center_2021_03_12_13_00_33_004.jpg,IMG\left_2021_03_12_13_00_33_004.jpg,IMG\right_2021_03_12_13_00_33_004.jpg,-0.2443609,0.2707969,0,17.85853
IMG\center_2021_03_12_13_00_33_076.jpg,IMG\left_2021_03_12_13_00_33_076.jpg,IMG\right_2021_03_12_13_00_33_076.jpg,-0.2443609,0.09362314,0,17.44775
IMG\center_2021_03_12_13_00_33_149.jpg,IMG\left_2021_03_12_13_00_33_149.jpg,IMG\right_2021_03_12_13_00_33_149.jpg,-0.2443609,0,0,17.29502
IMG\center_2021_03_12_13_00_33_221.jpg,IMG\left_2021_03_12_13_00_33_221.jpg,IMG\right_2021_03_12_13_00_33_221.jpg,-0.2443609,0,0,17.14552
IMG\center_2021_03_12_13_00_33_294.jpg,IMG\left_2021_03_12_13_00_33_294.jpg,IMG\right_2021_03_12_13_00_33_294.jpg,-0.2443609,0.1191672,0,17.5744
IMG\center_2021_03_12_13_00_33_367.jpg,IMG\left_2021_03_12_13_00_33_367.jpg,IMG\right_2021_03_12_13_00_33_367.jpg,-0.2481203,0.3581001,0,17.63519
IMG\center_2021_03_12_13_00_33_440.jpg,IMG\left_2021_03_12_13_00_33_440.jpg,IMG\right_2021_03_12_13_00_33_440.jpg,-0.2481203,0.4760427,0,17.93188
IMG\center_2021_03_12_13_00_33_507.jpg,IMG\left_2021_03_12_13_00_33_507.jpg,IMG\right_2021_03_12_13_00_33_507.jpg,-0.2481203,0.2953851,0,17.71948
IMG\center_2021_03_12_13_00_33_573.jpg,IMG\left_2021_03_12_13_00_33_573.jpg,IMG\right_2021_03_12_13_00_33_573.jpg,-0.2481203,0.1141155,0,18.16652
IMG\center_2021_03_12_13_00_33_641.jpg,IMG\left_2021_03_12_13_00_33_641.jpg,IMG\right_2021_03_12_13_00_33_641.jpg,-0.2518797,0,0,18.0759
IMG\center_2021_03_12_13_00_33_714.jpg,IMG\left_2021_03_12_13_00_33_714.jpg,IMG\right_2021_03_12_13_00_33_714.jpg,-0.2556391,0,0,17.45547
IMG\center_2021_03_12_13_00_33_787.jpg,IMG\left_2021_03_12_13_00_33_787.jpg,IMG\right_2021_03_12_13_00_33_787.jpg,-0.2631579,0,0,17.30764
IMG\center_2021_03_12_13_00_33_855.jpg,IMG\left_2021_03_12_13_00_33_855.jpg,IMG\right_2021_03_12_13_00_33_855.jpg,-0.2631579,0,0,17.7231
IMG\center_2021_03_12_13_00_33_926.jpg,IMG\left_2021_03_12_13_00_33_926.jpg,IMG\right_2021_03_12_13_00_33_926.jpg,-0.2669173,0,0,17.58144
IMG\center_2021_03_12_13_00_33_998.jpg,IMG\left_2021_03_12_13_00_33_998.jpg,IMG\right_2021_03_12_13_00_33_998.jpg,-0.2669173,0,0,16.94659
IMG\center_2021_03_12_13_00_34_065.jpg,IMG\left_2021_03_12_13_00_34_065.jpg,IMG\right_2021_03_12_13_00_34_065.jpg,-0.2669173,0,0,16.80439
IMG\center_2021_03_12_13_00_34_138.jpg,IMG\left_2021_03_12_13_00_34_138.jpg,IMG\right_2021_03_12_13_00_34_138.jpg,-0.2669173,0,0,17.23483
IMG\center_2021_03_12_13_00_34_206.jpg,IMG\left_2021_03_12_13_00_34_206.jpg,IMG\right_2021_03_12_13_00_34_206.jpg,-0.2669173,0.0805293,0,17.09947
IMG\center_2021_03_12_13_00_34_273.jpg,IMG\left_2021_03_12_13_00_34_273.jpg,IMG\right_2021_03_12_13_00_34_273.jpg,-0.2669173,0.2414325,0,16.61092
IMG\center_2021_03_12_13_00_34_345.jpg,IMG\left_2021_03_12_13_00_34_345.jpg,IMG\right_2021_03_12_13_00_34_345.jpg,-0.2518797,0.4817277,0,16.89458
IMG\center_2021_03_12_13_00_34_412.jpg,IMG\left_2021_03_12_13_00_34_412.jpg,IMG\right_2021_03_12_13_00_34_412.jpg,-0.2255639,0.3819954,0,17.52346
IMG\center_2021_03_12_13_00_34_481.jpg,IMG\left_2021_03_12_13_00_34_481.jpg,IMG\right_2021_03_12_13_00_34_481.jpg,-0.1992481,0.1371027,0,17.66233
IMG\center_2021_03_12_13_00_34_549.jpg,IMG\left_2021_03_12_13_00_34_549.jpg,IMG\right_2021_03_12_13_00_34_549.jpg,-0.1917293,0,0,17.10759
IMG\center_2021_03_12_13_00_34_617.jpg,IMG\left_2021_03_12_13_00_34_617.jpg,IMG\right_2021_03_12_13_00_34_617.jpg,-0.1804511,0,0,17.5264
IMG\center_2021_03_12_13_00_34_685.jpg,IMG\left_2021_03_12_13_00_34_685.jpg,IMG\right_2021_03_12_13_00_34_685.jpg,-0.1541353,0,0,17.3915
IMG\center_2021_03_12_13_00_34_751.jpg,IMG\left_2021_03_12_13_00_34_751.jpg,IMG\right_2021_03_12_13_00_34_751.jpg,-0.131579,0,0,16.75451
IMG\center_2021_03_12_13_00_34_826.jpg,IMG\left_2021_03_12_13_00_34_826.jpg,IMG\right_2021_03_12_13_00_34_826.jpg,-0.1203007,0.0238674,0,16.61981
IMG\center_2021_03_12_13_00_34_893.jpg,IMG\left_2021_03_12_13_00_34_893.jpg,IMG\right_2021_03_12_13_00_34_893.jpg,-0.112782,0.1850223,0,17.08844
IMG\center_2021_03_12_13_00_34_961.jpg,IMG\left_2021_03_12_13_00_34_961.jpg,IMG\right_2021_03_12_13_00_34_961.jpg,-0.1015038,0.429282,0,17.22818
IMG\center_2021_03_12_13_00_35_029.jpg,IMG\left_2021_03_12_13_00_35_029.jpg,IMG\right_2021_03_12_13_00_35_029.jpg,-0.08646616,0.6115755,0,17.13355
IMG\center_2021_03_12_13_00_35_095.jpg,IMG\left_2021_03_12_13_00_35_095.jpg,IMG\right_2021_03_12_13_00_35_095.jpg,-0.07894737,0.4691539,0,17.80267
IMG\center_2021_03_12_13_00_35_163.jpg,IMG\left_2021_03_12_13_00_35_163.jpg,IMG\right_2021_03_12_13_00_35_163.jpg,-0.07142857,0.2284852,0,18.01951
IMG\center_2021_03_12_13_00_35_230.jpg,IMG\left_2021_03_12_13_00_35_230.jpg,IMG\right_2021_03_12_13_00_35_230.jpg,-0.07142857,0.04819477,0,17.56207
IMG\center_2021_03_12_13_00_35_298.jpg,IMG\left_2021_03_12_13_00_35_298.jpg,IMG\right_2021_03_12_13_00_35_298.jpg,-0.07142857,0.0616182,0,17.94733
IMG\center_2021_03_12_13_00_35_371.jpg,IMG\left_2021_03_12_13_00_35_371.jpg,IMG\right_2021_03_12_13_00_35_371.jpg,-0.07142857,0.3003996,0,17.94459
IMG\center_2021_03_12_13_00_35_443.jpg,IMG\left_2021_03_12_13_00_35_443.jpg,IMG\right_2021_03_12_13_00_35_443.jpg,-0.07142857,0.5398764,0,18.18351
IMG\center_2021_03_12_13_00_35_510.jpg,IMG\left_2021_03_12_13_00_35_510.jpg,IMG\right_2021_03_12_13_00_35_510.jpg,-0.07142857,0.5988987,0,18.22486
IMG\center_2021_03_12_13_00_35_578.jpg,IMG\left_2021_03_12_13_00_35_578.jpg,IMG\right_2021_03_12_13_00_35_578.jpg,-0.07518797,0.4341788,0,18.77085
IMG\center_2021_03_12_13_00_35_646.jpg,IMG\left_2021_03_12_13_00_35_646.jpg,IMG\right_2021_03_12_13_00_35_646.jpg,-0.1052632,0.233303,0,18.93383
IMG\center_2021_03_12_13_00_35_713.jpg,IMG\left_2021_03_12_13_00_35_713.jpg,IMG\right_2021_03_12_13_00_35_713.jpg,-0.1090226,0.4168568,0,18.72243
IMG\center_2021_03_12_13_00_35_782.jpg,IMG\left_2021_03_12_13_00_35_782.jpg,IMG\right_2021_03_12_13_00_35_782.jpg,-0.1203007,0.661218,0,19.13316
IMG\center_2021_03_12_13_00_35_850.jpg,IMG\left_2021_03_12_13_00_35_850.jpg,IMG\right_2021_03_12_13_00_35_850.jpg,-0.1203007,0.8436447,0,19.79581
IMG\center_2021_03_12_13_00_35_917.jpg,IMG\left_2021_03_12_13_00_35_917.jpg,IMG\right_2021_03_12_13_00_35_917.jpg,-0.1278196,0.6615579,0,20.05868
IMG\center_2021_03_12_13_00_35_989.jpg,IMG\left_2021_03_12_13_00_35_989.jpg,IMG\right_2021_03_12_13_00_35_989.jpg,-0.1278196,0.4219161,0,20.40415
IMG\center_2021_03_12_13_00_36_057.jpg,IMG\left_2021_03_12_13_00_36_057.jpg,IMG\right_2021_03_12_13_00_36_057.jpg,-0.1278196,0.4808502,0,20.77442
IMG\center_2021_03_12_13_00_36_130.jpg,IMG\left_2021_03_12_13_00_36_130.jpg,IMG\right_2021_03_12_13_00_36_130.jpg,-0.1353384,0.7195344,0,21.16531
IMG\center_2021_03_12_13_00_36_204.jpg,IMG\left_2021_03_12_13_00_36_204.jpg,IMG\right_2021_03_12_13_00_36_204.jpg,-0.1428571,0.959964,0,21.77251
IMG\center_2021_03_12_13_00_36_277.jpg,IMG\left_2021_03_12_13_00_36_277.jpg,IMG\right_2021_03_12_13_00_36_277.jpg,-0.1466165,1,0,22.28907
IMG\center_2021_03_12_13_00_36_349.jpg,IMG\left_2021_03_12_13_00_36_349.jpg,IMG\right_2021_03_12_13_00_36_349.jpg,-0.1541353,1,0,23.09187
IMG\center_2021_03_12_13_00_36_421.jpg,IMG\left_2021_03_12_13_00_36_421.jpg,IMG\right_2021_03_12_13_00_36_421.jpg,-0.1541353,1,0,23.87972
IMG\center_2021_03_12_13_00_36_487.jpg,IMG\left_2021_03_12_13_00_36_487.jpg,IMG\right_2021_03_12_13_00_36_487.jpg,-0.1541353,0.8191391,0,24.41237
IMG\center_2021_03_12_13_00_36_559.jpg,IMG\left_2021_03_12_13_00_36_559.jpg,IMG\right_2021_03_12_13_00_36_559.jpg,-0.1541353,0.5860928,0,24.8992
IMG\center_2021_03_12_13_00_36_629.jpg,IMG\left_2021_03_12_13_00_36_629.jpg,IMG\right_2021_03_12_13_00_36_629.jpg,-0.1503759,0.395633,0,25.10468
IMG\center_2021_03_12_13_00_36_701.jpg,IMG\left_2021_03_12_13_00_36_701.jpg,IMG\right_2021_03_12_13_00_36_701.jpg,-0.1278196,0.1618979,0,25.18041
IMG\center_2021_03_12_13_00_36_770.jpg,IMG\left_2021_03_12_13_00_36_770.jpg,IMG\right_2021_03_12_13_00_36_770.jpg,-0.112782,0,0,25.08307
IMG\center_2021_03_12_13_00_36_843.jpg,IMG\left_2021_03_12_13_00_36_843.jpg,IMG\right_2021_03_12_13_00_36_843.jpg,-0.09774436,0.0211152,0,24.88333
IMG\center_2021_03_12_13_00_36_911.jpg,IMG\left_2021_03_12_13_00_36_911.jpg,IMG\right_2021_03_12_13_00_36_911.jpg,-0.08646616,0.1900137,0,24.80433
IMG\center_2021_03_12_13_00_36_984.jpg,IMG\left_2021_03_12_13_00_36_984.jpg,IMG\right_2021_03_12_13_00_36_984.jpg,-0.07518797,0.4429918,0,24.91382
IMG\center_2021_03_12_13_00_37_053.jpg,IMG\left_2021_03_12_13_00_37_053.jpg,IMG\right_2021_03_12_13_00_37_053.jpg,-0.07518797,0.5760459,0,25.14428
IMG\center_2021_03_12_13_00_37_121.jpg,IMG\left_2021_03_12_13_00_37_121.jpg,IMG\right_2021_03_12_13_00_37_121.jpg,-0.07518797,0.3343104,0,25.39091
IMG\center_2021_03_12_13_00_37_190.jpg,IMG\left_2021_03_12_13_00_37_190.jpg,IMG\right_2021_03_12_13_00_37_190.jpg,-0.07518797,0.1493463,0,25.41849
IMG\center_2021_03_12_13_00_37_262.jpg,IMG\left_2021_03_12_13_00_37_262.jpg,IMG\right_2021_03_12_13_00_37_262.jpg,-0.07518797,0,0,25.267
IMG\center_2021_03_12_13_00_37_329.jpg,IMG\left_2021_03_12_13_00_37_329.jpg,IMG\right_2021_03_12_13_00_37_329.jpg,-0.07518797,0,0,25.11579
IMG\center_2021_03_12_13_00_37_402.jpg,IMG\left_2021_03_12_13_00_37_402.jpg,IMG\right_2021_03_12_13_00_37_402.jpg,-0.07518797,0,0,24.91348
IMG\center_2021_03_12_13_00_37_473.jpg,IMG\left_2021_03_12_13_00_37_473.jpg,IMG\right_2021_03_12_13_00_37_473.jpg,-0.05639098,0,0,24.76325
IMG\center_2021_03_12_13_00_37_544.jpg,IMG\left_2021_03_12_13_00_37_544.jpg,IMG\right_2021_03_12_13_00_37_544.jpg,-0.04887218,0,0,24.56467
IMG\center_2021_03_12_13_00_37_613.jpg,IMG\left_2021_03_12_13_00_37_613.jpg,IMG\right_2021_03_12_13_00_37_613.jpg,-0.04887218,0,0,24.41663
IMG\center_2021_03_12_13_00_37_682.jpg,IMG\left_2021_03_12_13_00_37_682.jpg,IMG\right_2021_03_12_13_00_37_682.jpg,-0.04135338,0,0,24.22053
IMG\center_2021_03_12_13_00_37_749.jpg,IMG\left_2021_03_12_13_00_37_749.jpg,IMG\right_2021_03_12_13_00_37_749.jpg,-0.02255639,0,0,24.07457
IMG\center_2021_03_12_13_00_37_816.jpg,IMG\left_2021_03_12_13_00_37_816.jpg,IMG\right_2021_03_12_13_00_37_816.jpg,-0.007518797,0,0,23.9293
IMG\center_2021_03_12_13_00_37_888.jpg,IMG\left_2021_03_12_13_00_37_888.jpg,IMG\right_2021_03_12_13_00_37_888.jpg,0.003759398,0,0,23.73674
IMG\center_2021_03_12_13_00_37_960.jpg,IMG\left_2021_03_12_13_00_37_960.jpg,IMG\right_2021_03_12_13_00_37_960.jpg,0.0112782,0.0176052,0,23.54568
IMG\center_2021_03_12_13_00_38_030.jpg,IMG\left_2021_03_12_13_00_38_030.jpg,IMG\right_2021_03_12_13_00_38_030.jpg,0.01503759,0.1952376,0,23.47968
IMG\center_2021_03_12_13_00_38_102.jpg,IMG\left_2021_03_12_13_00_38_102.jpg,IMG\right_2021_03_12_13_00_38_102.jpg,0.01503759,0.4406703,0,23.59458
IMG\center_2021_03_12_13_00_38_172.jpg,IMG\left_2021_03_12_13_00_38_172.jpg,IMG\right_2021_03_12_13_00_38_172.jpg,0.01503759,0.4941213,0,23.83656
IMG\center_2021_03_12_13_00_38_243.jpg,IMG\left_2021_03_12_13_00_38_243.jpg,IMG\right_2021_03_12_13_00_38_243.jpg,0.0112782,0.2503151,0,24.01012
IMG\center_2021_03_12_13_00_38_314.jpg,IMG\left_2021_03_12_13_00_38_314.jpg,IMG\right_2021_03_12_13_00_38_314.jpg,-0.0112782,0.07056293,0,23.98688
IMG\center_2021_03_12_13_00_38_386.jpg,IMG\left_2021_03_12_13_00_38_386.jpg,IMG\right_2021_03_12_13_00_38_386.jpg,-0.02631579,0,0,23.80711
IMG\center_2021_03_12_13_00_38_453.jpg,IMG\left_2021_03_12_13_00_38_453.jpg,IMG\right_2021_03_12_13_00_38_453.jpg,-0.04511278,0,0,23.66307
IMG\center_2021_03_12_13_00_38_520.jpg,IMG\left_2021_03_12_13_00_38_520.jpg,IMG\right_2021_03_12_13_00_38_520.jpg,-0.04511278,0,0,23.47176
IMG\center_2021_03_12_13_00_38_589.jpg,IMG\left_2021_03_12_13_00_38_589.jpg,IMG\right_2021_03_12_13_00_38_589.jpg,-0.04511278,0,0,23.32956
IMG\center_2021_03_12_13_00_38_660.jpg,IMG\left_2021_03_12_13_00_38_660.jpg,IMG\right_2021_03_12_13_00_38_660.jpg,-0.02255639,0.0467118,0,23.14206
IMG\center_2021_03_12_13_00_38_729.jpg,IMG\left_2021_03_12_13_00_38_729.jpg,IMG\right_2021_03_12_13_00_38_729.jpg,-0.02255639,0.2362599,0,23.10276
IMG\center_2021_03_12_13_00_38_796.jpg,IMG\left_2021_03_12_13_00_38_796.jpg,IMG\right_2021_03_12_13_00_38_796.jpg,-0.02255639,0.4097823,0,23.19252
IMG\center_2021_03_12_13_00_38_865.jpg,IMG\left_2021_03_12_13_00_38_865.jpg,IMG\right_2021_03_12_13_00_38_865.jpg,-0.02255639,0.3931008,0,23.45534
IMG\center_2021_03_12_13_00_38_935.jpg,IMG\left_2021_03_12_13_00_38_935.jpg,IMG\right_2021_03_12_13_00_38_935.jpg,-0.02255639,0.2113857,0,23.5384
IMG\center_2021_03_12_13_00_39_005.jpg,IMG\left_2021_03_12_13_00_39_005.jpg,IMG\right_2021_03_12_13_00_39_005.jpg,-0.01503759,0,0,23.44428
IMG\center_2021_03_12_13_00_39_076.jpg,IMG\left_2021_03_12_13_00_39_076.jpg,IMG\right_2021_03_12_13_00_39_076.jpg,-0.007518797,0,0,23.30117
IMG\center_2021_03_12_13_00_39_146.jpg,IMG\left_2021_03_12_13_00_39_146.jpg,IMG\right_2021_03_12_13_00_39_146.jpg,-0.003759398,0,0,23.11408
IMG\center_2021_03_12_13_00_39_216.jpg,IMG\left_2021_03_12_13_00_39_216.jpg,IMG\right_2021_03_12_13_00_39_216.jpg,-0.003759398,0,0,22.97483
IMG\center_2021_03_12_13_00_39_288.jpg,IMG\left_2021_03_12_13_00_39_288.jpg,IMG\right_2021_03_12_13_00_39_288.jpg,0.003759398,0,0,22.79004
IMG\center_2021_03_12_13_00_39_357.jpg,IMG\left_2021_03_12_13_00_39_357.jpg,IMG\right_2021_03_12_13_00_39_357.jpg,0.007518797,0.1486389,0,22.69354
IMG\center_2021_03_12_13_00_39_427.jpg,IMG\left_2021_03_12_13_00_39_427.jpg,IMG\right_2021_03_12_13_00_39_427.jpg,0.007518797,0.3883539,0,22.76872
IMG\center_2021_03_12_13_00_39_496.jpg,IMG\left_2021_03_12_13_00_39_496.jpg,IMG\right_2021_03_12_13_00_39_496.jpg,0.007518797,0.565522,0,22.97609
IMG\center_2021_03_12_13_00_39_566.jpg,IMG\left_2021_03_12_13_00_39_566.jpg,IMG\right_2021_03_12_13_00_39_566.jpg,0.007518797,0.7164687,0,23.45143
IMG\center_2021_03_12_13_00_39_634.jpg,IMG\left_2021_03_12_13_00_39_634.jpg,IMG\right_2021_03_12_13_00_39_634.jpg,0.007518797,0.54419,0,23.76826
IMG\center_2021_03_12_13_00_39_702.jpg,IMG\left_2021_03_12_13_00_39_702.jpg,IMG\right_2021_03_12_13_00_39_702.jpg,0.007518797,0.2950808,0,23.98341
IMG\center_2021_03_12_13_00_39_770.jpg,IMG\left_2021_03_12_13_00_39_770.jpg,IMG\right_2021_03_12_13_00_39_770.jpg,0.007518797,0.1198745,0,23.99654
IMG\center_2021_03_12_13_00_39_838.jpg,IMG\left_2021_03_12_13_00_39_838.jpg,IMG\right_2021_03_12_13_00_39_838.jpg,0.007518797,0.1768655,0,23.92532
IMG\center_2021_03_12_13_00_39_909.jpg,IMG\left_2021_03_12_13_00_39_909.jpg,IMG\right_2021_03_12_13_00_39_909.jpg,0.007518797,0.4187627,0,24.02256
IMG\center_2021_03_12_13_00_39_980.jpg,IMG\left_2021_03_12_13_00_39_980.jpg,IMG\right_2021_03_12_13_00_39_980.jpg,0.007518797,0.6604809,0,24.35347
IMG\center_2021_03_12_13_00_40_046.jpg,IMG\left_2021_03_12_13_00_40_046.jpg,IMG\right_2021_03_12_13_00_40_046.jpg,0.007518797,0.8474064,0,24.74746
IMG\center_2021_03_12_13_00_40_116.jpg,IMG\left_2021_03_12_13_00_40_116.jpg,IMG\right_2021_03_12_13_00_40_116.jpg,0.007518797,1,0,25.26914
IMG\center_2021_03_12_13_00_40_187.jpg,IMG\left_2021_03_12_13_00_40_187.jpg,IMG\right_2021_03_12_13_00_40_187.jpg,0.007518797,1,0,26.03458
IMG\center_2021_03_12_13_00_40_258.jpg,IMG\left_2021_03_12_13_00_40_258.jpg,IMG\right_2021_03_12_13_00_40_258.jpg,0.007518797,1,0,26.60384
IMG\center_2021_03_12_13_00_40_328.jpg,IMG\left_2021_03_12_13_00_40_328.jpg,IMG\right_2021_03_12_13_00_40_328.jpg,0.007518797,1,0,27.35714
IMG\center_2021_03_12_13_00_40_397.jpg,IMG\left_2021_03_12_13_00_40_397.jpg,IMG\right_2021_03_12_13_00_40_397.jpg,0.007518797,1,0,27.91818
